"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000185101","338440","ANO9","anoctamin 9",1.8385423175726,4.79417802603604,6.67466815234442,1.725278455157e-07,0.000155828790717948,7.23489837495622
"ENSG00000111913","9750","RIPOR2","RHO family interacting cell polarization regulator 2",2.51835520048372,3.98944808134197,6.64729714603086,1.8634671709337e-07,0.000155828790717948,7.19513730012916
"ENSG00000110324","3587","IL10RA","interleukin 10 receptor subunit alpha",2.42849547140012,4.60141270582979,6.64106860322753,1.89644611437537e-07,0.000155828790717948,7.15543227995343
"ENSG00000243811","140564","APOBEC3D","apolipoprotein B mRNA editing enzyme catalytic subunit 3D",2.34005568730137,2.53836829683163,6.6158761456497,2.03596846913049e-07,0.000155828790717948,7.14448125668595
"ENSG00000007129","90273","CEACAM21","CEA cell adhesion molecule 21",2.39937803530882,0.502713636401,6.61525908616828,2.03951313993673e-07,0.000155828790717948,7.0277433218599
"ENSG00000140853","84166","NLRC5","NLR family CARD domain containing 5",1.7907920221087,5.94617561527407,6.60428954185576,2.10357892039277e-07,0.000155828790717948,6.99105398666913
"ENSG00000188820","441168","CALHM6","calcium homeostasis modulator family member 6",3.16488936387284,-0.0289789089542764,6.60411827721401,2.10459513011726e-07,0.000155828790717948,6.90009597666699
"ENSG00000213443",NA,NA,NA,2.25465355985249,2.28305482338546,6.60080135176616,2.12437449265401e-07,0.000155828790717948,7.10195230071855
"ENSG00000132274","10346","TRIM22","tripartite motif containing 22",1.5946750563263,6.21428518346792,6.59124389217604,2.18242439457001e-07,0.000155828790717948,6.94634016865477
"ENSG00000120899","2185","PTK2B","protein tyrosine kinase 2 beta",1.65548064031436,5.98504153436263,6.56715934627599,2.33592274965495e-07,0.000155828790717948,6.88493863632451
"ENSG00000068831","10235","RASGRP2","RAS guanyl releasing protein 2",2.79431555530123,5.07033696887424,6.55201168426911,2.43800849856193e-07,0.000155828790717948,6.88602849002367
"ENSG00000166707","644353","ZCCHC18","zinc finger CCHC-type containing 18",2.35149965463878,0.833601706751024,6.54778021113963,2.4673235194058e-07,0.000155828790717948,6.8890111505768
"ENSG00000106948","80709","AKNA","AT-hook transcription factor",1.709448503814,6.05042254651148,6.53673189246023,2.54555510930624e-07,0.000155828790717948,6.79888659954239
"ENSG00000177721","389289","ANXA2R","annexin A2 receptor",1.66762048532864,2.24797812124706,6.535755287803,2.55258975329713e-07,0.000155828790717948,6.92759976437197
"ENSG00000126860","2123","EVI2A","ecotropic viral integration site 2A",2.57264929454482,2.10903312394663,6.53534175899774,2.55557438621779e-07,0.000155828790717948,6.92420519226451
"ENSG00000147138","84636","GPR174","G protein-coupled receptor 174",3.58084788229375,0.620425863642078,6.52610207086065,2.62318905758654e-07,0.000155828790717948,6.79954160395882
"ENSG00000102879","11151","CORO1A","coronin 1A",3.2408607986325,4.97862847389895,6.52186819595327,2.65477308219242e-07,0.000155828790717948,6.82053403953859
"ENSG00000153283","10225","CD96","CD96 molecule",2.22842757385985,3.35459123244518,6.51209066418231,2.72918817662968e-07,0.000155828790717948,6.85050026067073
"ENSG00000011590","27033","ZBTB32","zinc finger and BTB domain containing 32",3.02344789836103,0.39252628361354,6.50549910063932,2.78054136895069e-07,0.000155828790717948,6.70207888887096
"ENSG00000204261","100507463","PSMB8-AS1","PSMB8 antisense RNA 1 (head to head)",1.704674289264,3.22601012788658,6.50145386565187,2.81253905270827e-07,0.000155828790717948,6.82281916911101
"ENSG00000105122","64926","RASAL3","RAS protein activator like 3",2.52758655479968,4.87692727610633,6.48100879109226,2.98004177868669e-07,0.000155828790717948,6.69842959604725
"ENSG00000123219","64105","CENPK","centromere protein K",2.3633426404758,0.228279697022976,6.47432180492942,3.03698616181617e-07,0.000155828790717948,6.60924170172551
"ENSG00000136040","10154","PLXNC1","plexin C1",1.38498953792415,3.96139669603095,6.47020751140152,3.0725671647027e-07,0.000155828790717948,6.69573168010161
"ENSG00000171608","5293","PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",1.65954627980197,5.44244115351996,6.46935783719482,3.07996756754395e-07,0.000155828790717948,6.6321201604791
"ENSG00000185404","93349","SP140L","SP140 nuclear body protein like",1.32637513317809,4.33251608134644,6.46096534760564,3.154037783436e-07,0.000155828790717948,6.65510902085495
"ENSG00000167895","147138","TMC8","transmembrane channel like 8",3.43050179104946,5.14188392002951,6.45729614027772,3.186984175837e-07,0.000155828790717948,6.63716567696562
"ENSG00000117560","356","FASLG","Fas ligand",2.6029574961839,-0.39271325159396,6.44018257803485,3.34530129422602e-07,0.000155828790717948,6.41988738690633
"ENSG00000234911",NA,NA,NA,1.70726603419756,-0.607295167908003,6.43027452682387,3.44056702027561e-07,0.000155828790717948,6.37796070030401
"ENSG00000133805","272","AMPD3","adenosine monophosphate deaminase 3",1.457729009182,3.98468079639789,6.42867358848734,3.45621511351059e-07,0.000155828790717948,6.59238452359357
"ENSG00000196405","51466","EVL","Enah/Vasp-like",1.29539055348061,7.03425510804707,6.42821621253305,3.46069883987721e-07,0.000155828790717948,6.48385071858723
"ENSG00000214711","440854","CAPN14","calpain 14",2.39868503289456,-1.23104228702471,6.41768083818086,3.565620483517e-07,0.000155828790717948,6.16778884882656
"ENSG00000224478",NA,NA,NA,4.16322307387601,-4.66435335007678,6.41688663858887,3.57365891422249e-07,0.000155828790717948,4.73927620155365
"ENSG00000069493","29121","CLEC2D","C-type lectin domain family 2 member D",2.14759744420517,3.99390967543942,6.40790322484504,3.66586803316563e-07,0.000155828790717948,6.53201348109553
"ENSG00000102575","54","ACP5","acid phosphatase 5, tartrate resistant",2.55759721662282,2.68619093474489,6.39827792583042,3.767333797551e-07,0.000155828790717948,6.55534942941839
"ENSG00000174083",NA,NA,NA,3.35301788221305,0.507914874726019,6.39778744874216,3.77257947063752e-07,0.000155828790717948,6.4433218959767
"ENSG00000180448","23526","ARHGAP45","Rho GTPase activating protein 45",2.46352083947464,5.90456563054572,6.39448706935588,3.80806944302486e-07,0.000155828790717948,6.41312730631848
"ENSG00000140030","8477","GPR65","G protein-coupled receptor 65",2.57070880817373,0.546147203538538,6.38630050013386,3.89756406684671e-07,0.000155828790717948,6.440945021013
"ENSG00000229474","197135","PATL2","PAT1 homolog 2",2.70547764280738,1.79545778272611,6.37917361898759,3.97720169022091e-07,0.000155828790717948,6.49634322866566
"ENSG00000213889","147699","PPM1N","protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)",1.85099965856107,0.114877311486758,6.37708530237955,4.00084680782627e-07,0.000155828790717948,6.36360517136198
"ENSG00000100055","27128","CYTH4","cytohesin 4",2.51946918101123,3.84719652946275,6.37231072839158,4.05544178277813e-07,0.000155828790717948,6.44645079443628
"ENSG00000213967","730087","ZNF726","zinc finger protein 726",1.18416311026018,0.716105558969713,6.36384854642663,4.15405714317508e-07,0.000157199592739304,6.38085151896813
"ENSG00000184922","752","FMNL1","formin like 1",2.05494165745942,5.00392408200705,6.34323416350279,4.40454276658028e-07,0.000164190836027028,6.29839984713233
"ENSG00000164483","154075","SAMD3","sterile alpha motif domain containing 3",2.41598335864961,1.23545486305273,6.32559403234779,4.63096282947612e-07,0.000169096652539215,6.33688579734331
"ENSG00000143119","963","CD53","CD53 molecule",3.02245619985249,4.5436088203056,6.32252396828094,4.6715523002906e-07,0.000169096652539215,6.28126708280966
"ENSG00000185862","2124","EVI2B","ecotropic viral integration site 2B",3.20213118035504,3.74583027593019,6.31680002780799,4.74818994203113e-07,0.000169415417131671,6.30429543249183
"ENSG00000167984","197358","NLRC3","NLR family CARD domain containing 3",2.2094578067884,3.9529997478604,6.30881532189767,4.85722101764555e-07,0.000170864721319317,6.26399282777807
"ENSG00000092929","201294","UNC13D","unc-13 homolog D",1.61226735833713,4.95068437022066,6.2974771661952,5.01639878798207e-07,0.000171368160117117,6.1696095554291
"ENSG00000137841","5330","PLCB2","phospholipase C beta 2",2.4663930379784,4.8450663173898,6.29535464582601,5.04677692129819e-07,0.000171368160117117,6.17858931051189
"ENSG00000138964","64098","PARVG","parvin gamma",2.86164001149695,4.26307757799659,6.28682561738895,5.17072994102097e-07,0.000171368160117117,6.19479189307666
"ENSG00000161929","388325","SCIMP","SLP adaptor and CSK interacting membrane protein",3.63505585855765,0.815457471760728,6.28207297354011,5.24112844121741e-07,0.000171368160117117,6.16281463881911
"ENSG00000167525","147011","PROCA1","protein interacting with cyclin A1",1.56095931467869,1.58569646410182,6.27569048412646,5.33719272911025e-07,0.000171368160117117,6.21712484408817
"ENSG00000160791","1234","CCR5","C-C motif chemokine receptor 5 (gene/pseudogene)",2.81374443221763,1.5537996763462,6.27293741297733,5.37917630563795e-07,0.000171368160117117,6.20287602139397
"ENSG00000186583","375686","SPATC1","spermatogenesis and centriole associated 1",3.68362611484192,-2.5534126349836,6.25551711767548,5.6526651819366e-07,0.000171368160117117,5.23555370826699
"ENSG00000246575",NA,NA,NA,1.50575689941758,0.323969335026844,6.25225586654916,5.70540290252136e-07,0.000171368160117117,6.07169733718887
"ENSG00000272144",NA,NA,NA,1.99917595340259,-0.157152538932868,6.25040419261626,5.73556692830088e-07,0.000171368160117117,6.01334745188866
"ENSG00000144554","2177","FANCD2","FA complementation group D2",1.92673394172741,2.80410833282813,6.24844138484538,5.76771698034558e-07,0.000171368160117117,6.14465540837359
"ENSG00000163918","5984","RFC4","replication factor C subunit 4",1.04447556312404,2.99183142786134,6.24223263745872,5.87061568423816e-07,0.000171368160117117,6.12028105932714
"ENSG00000205885","283314","C1RL-AS1","C1RL antisense RNA 1",1.3374121503111,4.27339557615951,6.24004115661635,5.90737592276806e-07,0.000171368160117117,6.05400316776861
"ENSG00000175414","285598","ARL10","ADP ribosylation factor like GTPase 10",0.898651584404046,3.81131545374969,6.2362917231356,5.97080869186123e-07,0.000171368160117117,6.0652517717504
"ENSG00000009790","80342","TRAF3IP3","TRAF3 interacting protein 3",3.54605204232297,3.41055864262052,6.23351632376206,6.01820483516672e-07,0.000171368160117117,6.09299573477692
"ENSG00000140368","9051","PSTPIP1","proline-serine-threonine phosphatase interacting protein 1",2.5917081556851,3.22058677087561,6.22792915147094,6.11477219535138e-07,0.000171368160117117,6.07374978007356
"ENSG00000159618","221188","ADGRG5","adhesion G protein-coupled receptor G5",3.50623483120112,1.18749202821063,6.22712307775519,6.12883258427875e-07,0.000171368160117117,6.05903719437739
"ENSG00000186517","257106","ARHGAP30","Rho GTPase activating protein 30",2.94227571261641,4.06246044595865,6.22017845287086,6.2513265288083e-07,0.000171368160117117,6.02722631930119
"ENSG00000162004","124093","CCDC78","coiled-coil domain containing 78",2.12381088247433,0.902343291661802,6.21843896584482,6.28239351446176e-07,0.000171368160117117,6.03243271148302
"ENSG00000005844","3683","ITGAL","integrin subunit alpha L",2.97574529625031,4.5370240517693,6.21730743298829,6.30268605555748e-07,0.000171368160117117,5.99105095401511
"ENSG00000240219",NA,NA,NA,1.98703794906252,2.35302831062893,6.2157810459592,6.33016453845996e-07,0.000171368160117117,6.06041114299401
"ENSG00000074370","489","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3",2.18762159382349,5.99594950645174,6.21504029972952,6.34354318220086e-07,0.000171368160117117,5.90496291787736
"ENSG00000211772",NA,NA,NA,3.07495514684672,4.36892649766209,6.2124787076201,6.39002835167534e-07,0.000171368160117117,5.98821973847632
"ENSG00000091592","22861","NLRP1","NLR family pyrin domain containing 1",1.16341981430619,7.3854679254278,6.20922143390618,6.44963446949432e-07,0.000171368160117117,5.86931096663135
"ENSG00000100351","9402","GRAP2","GRB2 related adaptor protein 2",2.53074646979753,1.94807105814426,6.19829721014067,6.65366486470095e-07,0.000174066844237779,6.01328963265438
"ENSG00000228863",NA,NA,NA,4.01318376535559,-3.99281423165214,6.1963563151819,6.69058978492423e-07,0.000174066844237779,4.56754755062157
"ENSG00000215022","100130357","LOC100130357","uncharacterized LOC100130357",1.45013453589793,0.14718190534536,6.18790277894365,6.85384051513746e-07,0.000176475794542344,5.87315193343762
"ENSG00000023892","50619","DEF6","DEF6 guanine nucleotide exchange factor",2.06819091570775,4.6924036441946,6.15902232423442,7.44247634358741e-07,0.000189676825670856,5.80196767016145
"ENSG00000241666",NA,NA,NA,3.5562595903668,-1.88773409623607,6.13897729597291,7.88074815370503e-07,0.000198807949725095,5.23161585675947
"ENSG00000107099","81704","DOCK8","dedicator of cytokinesis 8",1.91427705266543,5.21906723826227,6.13224239943993,8.03376733962533e-07,0.000198807949725095,5.70019271930739
"ENSG00000172794","326624","RAB37","RAB37, member RAS oncogene family",3.20827202051785,1.93947169924867,6.13199002825503,8.0395591456737e-07,0.000198807949725095,5.83279084120784
"ENSG00000126882","286336","FAM78A","family with sequence similarity 78 member A",2.76299042345627,2.88607732334822,6.11097954806911,8.53679739162115e-07,0.000209034364365814,5.76668709651633
"ENSG00000179840","644997","PIK3CD-AS1","PIK3CD antisense RNA 1",3.75342294175661,-4.89700127758276,6.10355587457512,8.71980189887101e-07,0.000209871979674525,4.00564335398713
"ENSG00000214900","283551","LINC01588","long intergenic non-protein coding RNA 1588",3.21295688776781,0.46151555584951,6.10278365244736,8.73906385576178e-07,0.000209871979674525,5.68067464876914
"ENSG00000141480","409","ARRB2","arrestin beta 2",1.17852283917094,4.9912445790147,6.09413678805009,8.95769723082064e-07,0.000213073758130454,5.58923380241484
"ENSG00000110934","51411","BIN2","bridging integrator 2",2.48469089883578,3.25502601486059,6.08559580135937,9.17906367566371e-07,0.000215569859941026,5.6774169955582
"ENSG00000141524","11322","TMC6","transmembrane channel like 6",1.99549421726789,5.72533587488082,6.08346075705788,9.23525585109297e-07,0.000215569859941026,5.54104428531437
"ENSG00000148600","92211","CDHR1","cadherin related family member 1",2.82660010582243,1.13565015704531,6.07976674136594,9.33329828090246e-07,0.000215841164688722,5.66746367430495
"ENSG00000160593","120425","JAML","junction adhesion molecule like",2.42222251612892,3.24139257735438,6.07578404464894,9.44017755394119e-07,0.000216309976685537,5.65211946654773
"ENSG00000102445","80183","RUBCNL","rubicon like autophagy enhancer",2.92275224921772,0.70143847359669,6.06892989400856,9.62700977547225e-07,0.000218585632865632,5.60075437982334
"ENSG00000168918","3635","INPP5D","inositol polyphosphate-5-phosphatase D",1.94554088093128,5.44037860301887,6.06389384122559,9.76665357100017e-07,0.000219100091621663,5.49338964540356
"ENSG00000168702","53353","LRP1B","LDL receptor related protein 1B",-1.44283866952801,4.52543045117938,-6.06038889525445,9.86504400774856e-07,0.000219100091621663,5.54184272885013
"ENSG00000122122","54440","SASH3","SAM and SH3 domain containing 3",3.25162924959665,3.41358468816318,6.05869893620814,9.91284046814858e-07,0.000219100091621663,5.60884131981166
"ENSG00000015285","7454","WAS","WASP actin nucleation promoting factor",2.59546268320958,3.25232938413629,6.05087802969969,1.01370916716096e-06,0.000221814043152303,5.58239795143473
"ENSG00000146285","256380","SCML4","Scm polycomb group protein like 4",3.49396074549635,1.3194530163607,6.04658880483972,1.02622402251263e-06,0.000221814043152303,5.58908086865885
"ENSG00000142765","84958","SYTL1","synaptotagmin like 1",1.75820999232457,5.52864901250216,6.04523504625576,1.0302061581385e-06,0.000221814043152303,5.43965222822663
"ENSG00000076928","9138","ARHGEF1","Rho guanine nucleotide exchange factor 1",1.19362402831608,7.73440953082135,6.03099033708648,1.07306278137135e-06,0.000227982204592136,5.36991658435412
"ENSG00000125910","8698","S1PR4","sphingosine-1-phosphate receptor 4",2.17843103466582,2.37170921608383,6.02753589239277,1.08372354791159e-06,0.000227982204592136,5.54884964054626
"ENSG00000163131","1520","CTSS","cathepsin S",1.6292637231048,4.81220139936932,6.02672608688957,1.08623808241769e-06,0.000227982204592136,5.4231269179908
"ENSG00000170006","201799","TMEM154","transmembrane protein 154",2.48826688043162,2.05582818821701,6.0221070237197,1.10069351713451e-06,0.000229091010699595,5.53507536207051
"ENSG00000026950","11119","BTN3A1","butyrophilin subfamily 3 member A1",1.83120511386087,5.69575636836588,6.01380648067798,1.12715877760078e-06,0.000232660476275679,5.34321263740965
"ENSG00000180353","3059","HCLS1","hematopoietic cell-specific Lyn substrate 1",1.80298710499883,5.70197060897366,5.99978376339607,1.17333227117888e-06,0.0002397247210656,5.30147987248294
"ENSG00000015133","440193","CCDC88C","coiled-coil domain containing 88C",2.24830799380743,4.73795179415661,5.99674633356195,1.18358211610208e-06,0.0002397247210656,5.34966820869507
"ENSG00000128394","200316","APOBEC3F","apolipoprotein B mRNA editing enzyme catalytic subunit 3F",1.26088403459603,2.17065568999304,5.99480592510823,1.1901771865845e-06,0.0002397247210656,5.46093114105016
"ENSG00000065357","1606","DGKA","diacylglycerol kinase alpha",2.07336196098725,5.54064628110376,5.98835355556281,1.21237474519939e-06,0.0002422421730888,5.28009591662123
"ENSG00000111679","5777","PTPN6","protein tyrosine phosphatase non-receptor type 6",1.67872775787361,5.57701730498847,5.97993596243456,1.24196084387038e-06,0.000245241448455401,5.25150535753032
"ENSG00000088808","23368","PPP1R13B","protein phosphatase 1 regulatory subunit 13B",-0.760343013019186,7.35458472917619,-5.97851577098042,1.24702370090631e-06,0.000245241448455401,5.21450221527992
"ENSG00000185811","10320","IKZF1","IKAROS family zinc finger 1",2.91113496446438,3.85732619310331,5.96418403815657,1.29929232698811e-06,0.000253524415303555,5.31759427421528
"ENSG00000247774","100233209","PCED1B-AS1","PCED1B antisense RNA 1",2.97493631743593,1.83212025749121,5.95746120577388,1.32456521403571e-06,0.000256452254153146,5.35990049547991
"ENSG00000267121","339192","LOC339192","uncharacterized LOC339192",2.72506729307676,3.07736764760092,5.95179640853763,1.34624439081197e-06,0.00025864461465323,5.32038843589368
"ENSG00000054793","10079","ATP9A","ATPase phospholipid transporting 9A (putative)",-0.772424786429881,6.67685004554857,-5.9475458138085,1.362745605914e-06,0.000259816292009985,5.12904837737911
"ENSG00000163013","150726","FBXO41","F-box protein 41",1.93195089816837,3.36425536705919,5.93681173826063,1.40532808257557e-06,0.000265905107503086,5.26636353941352
"ENSG00000077420","54518","APBB1IP","amyloid beta precursor protein binding family B member 1 interacting protein",2.2636021573685,3.24833222558012,5.92624084253167,1.44857176841939e-06,0.000271323110735167,5.23379417778924
"ENSG00000105501","8778","SIGLEC5","sialic acid binding Ig like lectin 5",2.13710284772567,-0.379584512021679,5.92453144043737,1.45568933530238e-06,0.000271323110735167,5.14540589345454
"ENSG00000166501","5579","PRKCB","protein kinase C beta",3.2237755768832,3.0828375442499,5.91750087797413,1.48533490148879e-06,0.000273140654766871,5.22730765828422
"ENSG00000105967","22797","TFEC","transcription factor EC",2.74192456873897,1.95229084937447,5.91703680479823,1.48731298239488e-06,0.000273140654766871,5.25024471090542
"ENSG00000205413","54809","SAMD9","sterile alpha motif domain containing 9",1.77106348257374,3.67068890606105,5.90801071046923,1.52631755268146e-06,0.000277034202400302,5.15615776615373
"ENSG00000182866","3932","LCK","LCK proto-oncogene, Src family tyrosine kinase",2.95247860844217,3.37719111501808,5.90701149258833,1.53069826758655e-06,0.000277034202400302,5.18539534500906
"ENSG00000082512","7188","TRAF5","TNF receptor associated factor 5",2.01899213325001,4.93704425759979,5.89892506250676,1.56661891766376e-06,0.000281495497032878,5.05744929468649
"ENSG00000169598","1677","DFFB","DNA fragmentation factor subunit beta",0.808082621842788,3.72897008825352,5.89166355678225,1.59959729289156e-06,0.000285196306186516,5.11104698020261
"ENSG00000122986","84329","HVCN1","hydrogen voltage gated channel 1",2.00209400838559,1.98722689947712,5.8885303759635,1.61404155293271e-06,0.000285196306186516,5.17164395230505
"ENSG00000169442","1043","CD52","CD52 molecule",3.53711521126201,2.75667712389445,5.88562908848584,1.62753372837777e-06,0.000285196306186516,5.15448416596676
"ENSG00000178199","340152","ZC3H12D","zinc finger CCCH-type containing 12D",3.78231136609308,1.49793541198596,5.88091888706736,1.64968010931654e-06,0.000285196306186516,5.14508199000309
"ENSG00000154920","146956","EME1","essential meiotic structure-specific endonuclease 1",2.03825277901469,-0.983941175096427,5.87961232716406,1.65587680582003e-06,0.000285196306186516,4.89652309713872
"ENSG00000204252","3111","HLA-DOA","major histocompatibility complex, class II, DO alpha",2.08851833948147,4.09713339922313,5.87752086591995,1.66584486731022e-06,0.000285196306186516,5.05137623066349
"ENSG00000089041","5027","P2RX7","purinergic receptor P2X 7",2.07720382172235,1.62469495733023,5.87711169805,1.6678020392027e-06,0.000285196306186516,5.14066088386216
"ENSG00000167613","3903","LAIR1","leukocyte associated immunoglobulin like receptor 1",2.29163994057141,3.10283942752879,5.87270590300133,1.68902335595916e-06,0.000285196306186516,5.09862642480329
"ENSG00000136167","3936","LCP1","lymphocyte cytosolic protein 1",2.26418493873705,5.18617217041019,5.87203452764973,1.69228091760297e-06,0.000285196306186516,4.96988704989803
"ENSG00000254838","387751","GVINP1","GTPase, very large interferon inducible pseudogene 1",2.73358651226393,3.82545674803306,5.86892988392744,1.70742723461429e-06,0.000285196306186516,5.05026028141626
"ENSG00000143110","128346","C1orf162","chromosome 1 open reading frame 162",1.49459714033673,3.64522529747555,5.86783073747087,1.71282214637962e-06,0.000285196306186516,5.04812353982187
"ENSG00000134516","1794","DOCK2","dedicator of cytokinesis 2",2.66463713780589,4.03508838965991,5.86217226226831,1.74086798181411e-06,0.000287946481548273,5.01769528610895
"ENSG00000154447","57630","SH3RF1","SH3 domain containing ring finger 1",-0.882179587815901,5.41337531538356,-5.85347101548958,1.78489890361334e-06,0.000293287072477939,4.89911652890233
"ENSG00000129675","9459","ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor 6",1.25195815809213,4.90059208505181,5.84542564110457,1.82660680638242e-06,0.000298178637883708,4.89532956552638
"ENSG00000135426","9840","TESPA1","thymocyte expressed, positive selection associated 1",3.00464962362173,1.79325458646627,5.83857467628541,1.8628944962859e-06,0.000302127616488549,5.03726804404496
"ENSG00000115956","5341","PLEK","pleckstrin",2.05044432821265,3.51784175764794,5.83570664272625,1.87830010466064e-06,0.000302660796219382,4.96435335386146
"ENSG00000156642","27020","NPTN","neuroplastin",-0.603586051473117,6.53273140623426,-5.83131583564858,1.90213380066091e-06,0.000304536498751968,4.80080229817597
"ENSG00000174130","10333","TLR6","toll like receptor 6",3.19543149949688,1.84387982429461,5.82350272440038,1.94529848368096e-06,0.000308119023653747,4.9959974551089
"ENSG00000167077","150365","MEI1","meiotic double-stranded break formation protein 1",2.97756240859617,1.91603211936471,5.82280808839225,1.94918344559946e-06,0.000308119023653747,4.99382298251959
"ENSG00000159753","146206","CARMIL2","capping protein regulator and myosin 1 linker 2",3.75190649788012,3.19151475406477,5.81623463281954,1.98633582611281e-06,0.00030824120306547,4.95064052355202
"ENSG00000086730","7462","LAT2","linker for activation of T cells family member 2",2.62305361515818,3.02541615609669,5.81071858373961,2.01806065391799e-06,0.00030824120306547,4.9316708826575
"ENSG00000248996",NA,NA,NA,2.77943679571933,-1.51988334090213,5.8103826749473,2.02000896027683e-06,0.00030824120306547,4.63960314144478
"ENSG00000214517","51400","PPME1","protein phosphatase methylesterase 1",-0.626436729275202,5.47154362138992,-5.80924071683926,2.02664658806697e-06,0.00030824120306547,4.76713608483337
"ENSG00000040933","3631","INPP4A","inositol polyphosphate-4-phosphatase type I A",0.748070767334484,5.50452883869952,5.80637606273544,2.04339402084087e-06,0.00030824120306547,4.7563419740356
